delve,"verb-intransitive:To search deeply and laboriously:  delved into the court records.","He and Michelle can go back to their hateful church and once again delve into their bitter circle of friends that hate America."
demagogue,"noun:A leader who obtains power by means of impassioned appeals to the emotions and prejudices of the populace.","We often use the term demagogue here at Volunteer Hoosier."
demanding,"adjective:Requiring much effort or attention:  exhausted by a demanding job.  See Synonyms at burdensome.","The Top Hat tried to say something, his hands flailing, his expression demanding mercy now that he was powerless."
demean,"verb-transitive:To conduct or behave (oneself) in a particular manner:  demeaned themselves well in class.","The fact that people choose to run for public office and put themselves out there for others to ridicule and demean is fascinating."
demeanor,"noun:The way in which a person behaves; deportment.","Mr. Friedman, who's been writing his column for over a decade (before that he co-edited New York magazine's Intelligencer column and contributed to The Observer), has been a controversial figure for negative things he's written, like a recent column on Julia Roberts in which he called her demeanor at the premiere of Duplicity ""unexpected and chilling."""
demented,"adjective:Mentally ill; insane.","Your use of the word 'demented' is not totally surprising, given how pervasive and entrenched the mythology about the poet is out there (and how easy it has been for centuries to automatically label gifted, creative women who behave differently as 'demented')."
demerit,"noun:A quality or characteristic deserving of blame or censure; a fault.","But what had disturbed Jill even more than the demerit was the failure of the colleague present at her belittlement to speak a single word in her defense."
demise,"noun:Death.","212. i AS IN _HIGH_: appendicitis _appendicitis_ biennial _biennial_ biography _biography_ bronchitis _bronkitis_ carbine _carbine_ decisive _decisive_ demise _demise_ dynasty _di'nasty_ finis _finis_ grimy _grimy_ hiatus _hia'tus_ inquiry _inqui'ry_ long-lived _long-livd_ peritonitis _peritonitis_ privacy _privacy_ short-lived _short-livd_ simultaneous _simultaneous_ tiny _tiny_, not _teny_"
demographic,"adjective:Of or relating to demography.","Their ""main demographic is family oriented companies, being that we are a real family."""
demography,"noun:The study of the characteristics of human populations, such as size, growth, density, distribution, and vital statistics.","One of the harsh truths people don't want to accept is what I call the demography of apart - heid."
demolition,"noun:The act or process of wrecking or destroying, especially destruction by explosives.","The OPFOR uses the term demolition in reference to the destruction of buildings and engineer works (bridges, fortifications, roads)."
demoniac,"adjective:Possessed, produced, or influenced by a demon:  demoniac creatures.","A more perplexing difficulty arises from his handling of the cases of so-called demoniac possession."
demoralize,"verb-transitive:To undermine the confidence or morale of; dishearten:  an inconsistent policy that demoralized the staff.","President Robert Mugabe blames Western sanctions for the troubles and says price hikes are an attempt to ""demoralize"" voters ahead of polling day."
demotic,"adjective:Of or relating to the common people; popular:  demotic speech; demotic entertainments.","Perhaps the richest insights into the predominantly rural social environment of pre-revolutionary Greece are contained in demotic verse, much of which was composed, sung, and transmitted to subsequent generations by women."
demur,"verb-intransitive:To voice opposition; object:  demurred at the suggestion.  See Synonyms at object.","Moodie requested the use of a sofa for me during the night; but even that produced a demur from the landlord."
demure,"adjective:Modest and reserved in manner or behavior.","Above his head, Jasmine curls her body into a Scorpion, her expression demure, bordering on bashful."
denigrate,"verb-transitive:To attack the character or reputation of; speak ill of; defame.","BTW, what the heck does my being black have to do with use of the word denigrate, when that word describes what I mean to say?"
denizen,"noun:An inhabitant; a resident:  denizens of Monte Carlo.","""The term denizen literally means 'citizen of the world,'"" said Ross Klein, global head of Hilton's Luxury & Lifestyle Brands division."
denomination,"noun:A large group of religious congregations united under a common faith and name and organized under a single administrative and legal hierarchy.","It seems like every election year my denomination is accused of secretly supporting the Democratic candidate, when all I hear from them is preaching of the Gospel."
denotation,"noun:The act of denoting; indication.","To say that name has no denotation is like saying, in 1970, that “The Union of Soviet Socialist Republics�? has no denotation because the entities in question are not genuinely soviet, are not genuinely socialist and are not genuinely republics."
